timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1511772795171953,-2,1,-1,-2,-1,0,-1,-2
1511772795171953,-1,-2,0,-1,0,0,-1,-1
1511772795172955,-1,-1,-2,0,-1,-1,0,-1
1511772795172955,0,2,0,1,0,-2,-1,-1
1511772795185964,-1,-1,-1,-1,-1,-3,-2,-2
1511772795185964,0,-2,0,-2,-1,-1,0,-2
1511772795192967,0,-2,0,-2,-2,1,0,0
1511772795192967,-3,-1,0,-1,0,-1,0,-1
1511772795208978,-1,-1,-1,-1,-2,-1,0,0
1511772795208978,-1,0,-3,-1,-2,-2,-1,-1
1511772795214983,0,-3,0,0,0,-1,-1,-1
1511772795214983,0,-1,0,-1,-1,-1,-1,-1
1511772795231995,-2,0,-1,-1,-1,-1,0,-2
1511772795231995,-1,0,-1,-1,-2,-2,-1,-1
1511772795232996,-2,-2,-3,-2,1,0,1,-2
1511772795232996,-1,0,0,0,-1,-1,-3,-3
1511772795246006,-2,-2,-2,0,0,-2,-1,1
1511772795246006,-1,-1,0,-2,-2,0,-1,-1
1511772795253011,0,1,0,0,-2,-3,-2,-1
1511772795253011,1,-1,-2,-2,0,-1,0,0
1511772795269036,1,-3,0,-2,-2,-1,-1,1
1511772795269036,-2,0,-2,-1,0,-3,0,0
1511772795271036,-1,0,-2,-2,-1,1,-1,0
1511772795271036,-1,-1,-1,0,-1,-1,-1,-2
1511772795292040,-2,-1,0,0,0,0,0,-1
1511772795292040,-1,-1,-1,0,0,-2,0,-1
1511772795293048,-1,-1,-1,-1,-1,-2,-1,0
1511772795293048,-1,0,-3,-1,-1,-1,0,-2
1511772795306047,-1,-1,-1,-1,-1,0,-2,0
1511772795306047,-2,-2,-1,0,-1,0,0,0
1511772795313061,-1,0,0,0,-1,-1,-1,0
1511772795313061,-1,-1,0,-1,-3,-2,-1,-1
1511772795329065,-2,-1,-1,-1,-1,-1,-1,0
1511772795329065,0,1,-3,-1,-1,-1,-2,-1
