timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1514888046554789,-2,-2,-1,0,-1,0,-2,-2
1514888046554789,-1,-2,-2,-3,0,0,-1,-1
1514888046556789,-1,0,0,-1,1,0,0,1
1514888046556789,0,-1,-2,-1,-1,-2,0,1
1514888046567796,-1,0,0,0,-1,-2,0,-2
1514888046567796,-1,-2,-1,0,-1,0,1,-3
1514888046577802,-1,-1,-2,-1,-1,-1,-3,-2
1514888046577802,-1,1,0,-2,1,0,-1,-2
1514888046591828,-1,-1,-1,-1,-1,-1,-2,-1
1514888046591828,-1,-2,-2,-1,-1,-2,-1,-1
1514888046593814,1,0,-1,-1,2,-2,-1,-1
1514888046593814,0,-1,-1,-2,-2,-1,-1,-2
1514888046614847,-1,-1,-3,0,-1,-2,-2,-1
1514888046614847,0,1,0,-2,-3,-2,-2,-1
1514888046615846,-1,-1,-1,-2,-1,1,0,-3
1514888046615846,-1,-1,-3,-3,-3,-1,0,-1
1514888046628838,2,-1,-1,-3,-1,-1,0,-1
1514888046628838,-3,-1,-1,0,2,-2,0,-3
1514888046636863,-1,-1,0,-1,0,-1,0,-2
1514888046636863,-3,0,0,-3,-2,-1,-2,0
1514888046651865,-4,-1,0,-2,-1,-1,-1,0
1514888046651865,0,-1,-1,0,-1,-1,-2,0
1514888046653867,0,-1,0,0,-1,-2,-1,-2
1514888046653867,-1,0,-1,0,-2,-1,0,-3
1514888046674882,-1,-1,0,0,-2,0,-1,-1
1514888046674882,-1,0,-1,-1,-1,0,-1,-2
1514888046676874,-2,-2,-1,-2,-1,-3,-1,-1
1514888046676874,-1,-2,0,-2,0,0,-2,-3
1514888046688882,0,0,-1,-1,-1,-2,-2,-3
1514888046688882,-3,-2,-1,-1,-1,0,-1,-2
1514888046696899,0,-1,0,-1,-3,-2,2,-2
1514888046696899,0,-2,-1,-1,-1,-1,-2,0
1514888046711897,-1,-1,-1,-1,1,-2,-2,0
1514888046711897,0,0,2,-1,-2,-1,0,-1
1514888046713898,2,1,-2,0,-2,0,-1,0
1514888046713898,-2,-1,-2,-1,-1,0,-2,0
1514888046734940,-2,0,-1,-2,-1,0,-2,-2
1514888046734940,-1,-1,-1,-2,-2,-1,0,-1
1514888046735914,-3,-1,-3,-2,-2,-2,-3,1
1514888046735914,-2,-3,-2,-1,0,-2,-1,-2
1514888046747922,-1,-2,-4,-3,-1,-2,-2,-3
1514888046747922,-2,-2,-3,-2,-1,-2,0,0
1514888046756928,0,-2,1,1,-2,0,-1,-1
1514888046756928,-1,-2,-2,-1,-1,0,-2,-1
1514888046771940,-2,0,-1,-1,-2,-1,-2,-1
1514888046771940,0,-2,0,-1,-2,0,0,0
1514888046773940,-2,-2,0,0,-2,0,0,-1
1514888046773940,0,-1,0,0,-2,-3,-1,0
1514888046794965,0,-1,-2,0,0,-1,-1,0
1514888046794965,0,0,-2,-1,-2,-1,0,-3
1514888046795960,-1,0,-2,0,0,0,-1,0
1514888046795960,-1,0,0,-1,-1,-2,0,-2
1514888046816981,-2,-2,0,-2,-1,-1,1,0
1514888046816981,0,-1,-1,0,-3,-2,-1,1
1514888046818983,0,-1,-1,-3,-1,-2,-1,-3
1514888046818983,-2,-1,1,-1,1,0,-2,-1
1514888046832005,0,0,-2,0,-2,0,1,-1
1514888046832005,-2,0,-1,-1,-2,1,-1,-1
1514888046834006,1,-2,0,0,-2,1,-1,0
1514888046834006,-2,-1,-1,0,-1,0,-1,-2
1514888046854999,-1,-2,-1,-2,-1,-2,-1,0
1514888046854999,-1,-1,0,-1,-1,0,-2,-2
1514888046856000,-2,-1,-1,-1,-2,-2,2,0
1514888046856000,-3,-1,-1,-1,0,-3,-2,1
1514888046877017,0,-1,-2,-1,-2,-1,-1,-1
1514888046877017,0,-1,-2,-1,-1,-2,-2,-2
1514888046879032,-1,0,-1,-1,-2,0,-1,-1
1514888046879032,1,-1,-1,-2,-1,-1,-2,-3
1514888046892024,-2,-1,-1,-1,0,2,-2,1
1514888046892024,2,-3,-1,0,0,-1,-1,0
1514888046894025,1,-1,-1,-1,-1,0,-1,-2
1514888046894025,-2,0,-1,-1,-3,-2,-2,-1
1514888046915050,-2,-2,0,0,1,0,-1,-5
1514888046915050,0,0,-1,-3,0,0,1,2
1514888046916060,-2,-2,-1,1,-2,0,0,1
1514888046916060,-1,-1,-2,-1,-1,0,0,-2
1514888046937078,-1,-1,0,1,-1,0,0,1
1514888046937078,0,-1,0,-1,-1,-1,-1,-2
1514888046939058,1,-1,1,-3,1,-2,-4,-2
1514888046939058,0,-2,-2,-1,-1,0,0,0
1514888046952089,1,-3,-2,-2,0,-2,-2,-3
1514888046952089,-2,-1,-1,-2,-2,-2,-1,-3
1514888046954091,-2,-2,-1,-2,-3,-2,1,-2
1514888046954091,1,-1,-1,-1,-1,0,1,-3
1514888046975083,-3,-1,-2,-3,0,-2,-2,-1
1514888046975083,-1,-1,-3,-1,-2,-1,0,-1
1514888046976083,-1,-1,-1,0,-1,-1,-4,-1
1514888046976083,-2,-1,-2,-1,0,-2,-2,0
1514888046997099,-1,1,-1,0,-2,0,1,0
1514888046997099,-1,-1,1,0,2,-1,-1,-3
1514888046999102,-1,-2,-1,-1,-1,-2,0,-1
1514888046999102,-2,0,0,-2,-2,0,-2,-1
1514888047011118,1,-3,0,-1,-3,-2,-2,1
1514888047011118,-3,-1,-1,-1,-2,1,0,-1
1514888047018152,-1,-1,-1,1,0,-1,-3,0
1514888047018152,-1,-2,-2,-1,1,-1,-2,-2
1514888047035149,-2,0,-3,-2,1,-2,-3,0
1514888047035149,-3,0,0,0,-1,-1,-2,1
1514888047036126,0,-2,-1,-2,-2,-2,3,-1
1514888047036126,-1,0,-1,-1,-2,-1,0,-2
1514888047057142,-3,0,1,0,-1,-1,-2,-2
1514888047057142,1,-1,-1,-1,0,-3,-2,-3
1514888047059143,-1,0,-3,-2,-4,2,-1,-1
1514888047059143,0,-2,1,-1,0,-1,0,1
1514888047071150,0,-2,-3,-1,-2,-1,-2,1
1514888047071150,-2,-1,-2,-2,-2,-1,-2,0
1514888047078174,-2,0,0,0,0,-1,0,-1
1514888047078174,0,-1,0,-1,-2,-1,0,-2
1514888047094186,-1,1,-2,1,0,-1,-1,0
1514888047094186,1,-2,-2,-1,-1,-3,-3,-2
1514888047096172,0,-1,-1,-2,-2,-1,-1,-2
1514888047096172,-2,0,-1,1,0,0,-2,-1
1514888047117183,-3,0,0,-1,0,-1,1,-4
1514888047117183,-1,-1,-3,-1,-3,0,1,2
1514888047119184,1,-2,-1,-3,-2,-1,-1,0
1514888047119184,0,-2,-2,0,-2,-2,-2,-1
1514888047131193,0,-2,0,-1,-2,-1,-1,0
1514888047131193,2,-3,-1,-1,1,-2,-1,0
1514888047138211,-2,0,-1,-1,-2,-3,0,1
1514888047138211,0,-1,-1,-1,-3,-1,-1,-1
1514888047154219,-2,0,-1,0,1,-3,0,0
1514888047154219,1,-1,0,-1,-1,0,-1,-1
1514888047156211,-1,-2,-2,-1,1,-1,-2,-1
1514888047156211,-1,0,1,0,-2,-1,-1,-3
1514888047177226,-2,-1,-2,-2,-2,0,-3,-1
1514888047177226,0,-2,-2,-2,-2,-1,-1,-1
1514888047178226,-1,-2,-2,-1,0,-2,-1,0
1514888047178226,0,0,0,-2,-2,-3,1,0
1514888047190235,-1,0,-2,1,-2,0,-1,-2
1514888047190235,-4,-1,1,-1,-2,0,0,0
1514888047199241,1,0,-1,-1,0,0,-2,-1
1514888047199241,0,-1,-1,-1,1,-2,0,-2
1514888047214264,0,0,-1,-1,-1,-3,-1,-3
1514888047214264,0,-1,-2,-2,-2,-1,-1,0
1514888047214264,-2,-2,0,0,-1,-1,0,1
1514888047214264,-1,-1,0,1,0,0,-3,1
1514888047236323,-1,-2,-1,0,-2,-2,-1,-2
1514888047236323,0,0,-2,0,-2,-2,1,-2
1514888047237278,1,0,-1,-1,1,-1,-3,-2
1514888047237278,1,-3,-2,-2,-1,0,-1,2
1514888047251293,-1,-2,0,-1,0,1,0,0
1514888047251293,0,-1,-1,-1,-1,0,-2,-1
1514888047259293,-3,-2,-2,0,0,-3,-1,-2
1514888047259293,-2,-2,-2,-2,-1,0,0,-1
1514888047274295,-1,0,-2,0,-1,0,-1,2
1514888047274295,-1,1,-2,-2,0,0,0,0
1514888047274295,0,-1,1,-1,-3,-1,0,-1
1514888047274295,-1,-1,0,-2,-1,-3,-3,-1
1514888047296310,1,-1,-1,-1,-1,-2,1,-2
1514888047296310,0,-1,1,0,-2,-3,0,0
1514888047297311,0,-1,-1,-1,-1,1,0,-3
1514888047297311,-3,0,0,-2,-2,-1,-1,-2
1514888047311320,2,-1,0,-2,-2,-1,-2,-2
1514888047311320,1,-3,-1,-2,0,0,1,0
1514888047319339,-1,-1,-1,1,-2,-1,-2,-1
1514888047319339,-1,-2,-2,0,2,0,0,0
1514888047334362,0,-2,-1,-2,-2,-2,-3,0
1514888047334362,0,-1,-2,-1,-2,0,0,-1
1514888047334362,-1,0,-1,-1,-3,0,1,0
1514888047334362,-1,0,-1,-1,0,0,-3,-1
1514888047356366,-2,-1,0,-1,-1,0,0,-2
1514888047356366,-1,0,0,-2,-1,-2,-2,-1
1514888047357361,-1,-3,-1,-2,0,1,-1,-2
1514888047357361,-2,-2,-1,-1,-2,-2,-2,0
1514888047370380,0,1,-3,0,0,0,1,1
1514888047370380,-2,-2,0,0,-2,-1,-3,-2
