timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1513487933332756,-1,1,1,-1,-1,-1,-1,-2
1513487933332756,-1,0,-2,0,-1,-1,0,-2
1513487933339761,0,-1,0,-1,-1,-2,1,0
1513487933339761,0,-2,1,-2,0,-2,-1,-3
1513487933355773,-1,-1,-2,-2,-2,0,-2,-1
1513487933355773,0,1,0,-1,0,-1,-1,-1
1513487933357774,-1,-1,-1,-1,-2,-1,-1,-1
1513487933357774,-2,-1,0,0,0,-1,-1,-1
1513487933378810,0,-2,-2,-1,-1,-1,-1,-2
1513487933378810,-1,0,1,-2,-2,-2,-1,-1
1513487933379791,0,-1,-2,-1,-1,-2,1,1
1513487933379791,-1,-3,-2,-2,-1,-1,-1,-2
1513487933392798,-1,-2,-1,-2,-1,-1,0,-1
1513487933392798,0,0,0,-1,-1,0,-1,-1
1513487933399803,0,-3,2,-1,-2,0,-1,-2
1513487933399803,-2,-1,-3,-1,-2,-1,-3,-2
1513487933415835,-2,-4,0,-2,-1,-1,-2,-3
1513487933415835,-2,0,-2,-1,-1,1,0,0
1513487933417816,-2,0,-2,-2,-1,0,-2,-2
1513487933417816,-1,-3,-3,0,0,-3,-1,0
1513487933437841,-2,0,-1,0,-2,-2,-2,-2
1513487933437841,1,-1,0,0,0,-1,0,-1
1513487933439831,0,0,0,-1,-1,-2,-1,-2
1513487933439831,-1,-1,0,-2,-1,0,-3,-2
1513487933451840,0,-1,-1,-2,-1,-2,0,0
1513487933451840,-1,-1,-2,0,-1,-2,-1,-2
1513487933460847,-2,1,-1,-1,0,-1,1,-2
1513487933460847,-2,-1,-2,0,-1,0,-2,-2
1513487933475858,-2,-1,-2,-2,-1,-1,-1,2
1513487933475858,0,1,0,0,0,0,1,1
1513487933477859,-1,-1,-2,-3,-1,0,-2,-2
1513487933477859,0,-3,-1,1,-1,-2,-1,-2
1513487933498873,-2,-2,-1,1,-1,-2,-1,-2
1513487933498873,-1,-2,-2,-1,-1,-2,-1,-1
1513487933499873,-3,-1,-1,0,0,-3,-2,0
1513487933499873,0,0,-2,-1,-1,-1,-2,-1
1513487933511897,0,-2,0,-2,-2,-2,-1,-3
1513487933511897,-1,0,0,-1,-1,-1,1,0
1513487933520888,0,-2,0,-2,-2,0,0,0
1513487933520888,-2,-2,0,-1,0,-2,0,-1
1513487933535899,-2,-1,-1,1,-2,-1,1,-3
1513487933535899,-3,1,-1,-1,0,-1,-2,0
1513487933537915,1,-1,-2,-1,-1,-1,-2,-1
1513487933537915,-1,-2,-1,-3,-1,0,-2,-1
1513487933558917,0,-2,0,-1,0,-2,-2,-1
1513487933558917,0,0,-1,-1,-2,0,0,-1
1513487933559920,-2,-1,-1,2,-1,0,-1,-1
1513487933559920,-1,-3,-4,-2,-1,-2,0,-2
1513487933571924,-1,-2,-1,-1,-1,-1,0,0
1513487933571924,-1,-1,0,-1,-1,0,-1,-1
1513487933580933,-1,-2,0,-2,-1,-2,-1,1
1513487933580933,0,-1,-1,-1,-1,-1,-2,-2
1513487933595941,-2,1,-2,-3,-1,-2,-2,0
1513487933595941,-1,-2,0,-2,-2,-1,0,-1
1513487933597945,-1,1,-2,0,-1,-2,0,-1
1513487933597945,-2,-2,-1,-2,-1,-1,-2,-2
1513487933617960,0,0,0,0,-1,-1,-1,-2
1513487933617960,0,-1,-1,-2,-1,-2,1,0
1513487933619958,1,-2,-1,0,-3,-2,0,-2
1513487933619958,-2,-2,0,-1,-1,-2,0,-1
1513487933631968,1,-2,0,-2,-1,-1,-1,-1
1513487933631968,0,-3,-2,0,-2,-2,-2,0
1513487933640973,-1,-1,0,0,-1,0,-3,-2
1513487933640973,-1,-2,-2,-1,0,-1,-2,-1
1513487933662988,-3,-1,-1,-1,-1,-1,-2,-2
1513487933662988,0,0,-1,0,-1,-1,1,-2
1513487933664990,-1,1,-2,-1,0,-2,0,-1
1513487933664990,-1,-1,-1,0,-2,0,-1,-2
1513487933678000,-1,0,-2,0,0,0,-1,0
1513487933678000,0,-1,0,-2,-2,-1,0,0
1513487933680001,-2,-1,0,-1,-1,0,-3,-1
1513487933680001,-1,-2,-1,-1,-2,-1,-2,-1
1513487933692009,-1,-1,-3,-1,-2,-1,0,-1
1513487933692009,-2,0,-2,0,-1,0,-2,-2
1513487933702026,-3,-1,-2,-1,-2,-1,-1,-2
1513487933702026,-2,-1,-4,-1,0,-3,-1,-2
1513487933715026,-2,-2,-1,0,-1,-1,-1,0
1513487933715026,-2,1,1,-2,-2,0,-2,0
1513487933724051,-1,-1,1,-1,0,2,-1,-1
1513487933724051,-1,0,-2,-1,0,-1,-2,-2
1513487933738066,0,-1,-2,-2,0,-1,0,-1
1513487933738066,-1,0,-1,0,-2,0,0,-1
1513487933740043,0,-1,-2,-2,-1,-3,0,-1
1513487933740043,-3,-3,-2,-1,-2,-2,-2,1
1513487933752053,-2,-2,-1,-2,-1,-2,-2,-1
1513487933752053,-1,-2,0,-1,1,1,0,-2
1513487933761059,-2,0,-1,-2,-1,-1,0,-1
1513487933761059,-2,-1,-2,0,0,-1,-1,-2
1513487933776084,-2,-2,-1,-3,-1,-1,-1,-2
