timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1517207020881431,-2,-1,-1,0,-1,-1,-2,-2
1517207020881431,0,-2,0,1,-1,-1,1,1
1517207020881931,-2,0,-2,-1,0,0,-2,-2
1517207020881931,-1,0,-1,-3,-3,-4,-4,0
1517207020911954,-1,-2,-1,-1,1,-1,-3,-1
1517207020911954,0,-2,-3,-2,-3,-1,-1,1
1517207020912953,-2,-1,0,1,1,-1,0,0
1517207020912953,-1,-1,-1,-2,-2,1,0,-2
1517207020918459,-2,-1,-1,-2,-2,-1,-3,-2
1517207020918459,-1,-1,-1,-3,-1,-1,-1,1
1517207020926463,1,0,-1,2,0,-1,-2,1
1517207020926463,0,-1,-1,-2,-2,0,-2,-1
1517207020941474,0,0,0,-1,-2,-1,-1,-1
1517207020941474,-1,-5,-2,-2,-2,0,-1,-2
1517207020941974,0,0,0,-2,-1,-2,-1,-1
1517207020941974,-2,-1,0,0,0,1,2,0
1517207020964493,0,-3,-2,-2,0,-2,-2,-1
1517207020964493,-1,0,0,-1,1,-1,1,0
1517207020964990,-1,-3,-1,0,-2,-1,-1,0
1517207020964990,1,0,-1,-3,-3,-3,-1,0
1517207020987007,-1,0,-1,-1,-2,0,0,-2
1517207020987007,1,-1,-1,-1,-1,1,0,-2
1517207020988012,-1,-1,-1,0,-1,0,0,0
1517207020988012,-1,0,-2,0,-2,0,0,-1
1517207021001517,-1,0,0,-1,-1,0,0,-1
1517207021001517,-2,-1,-3,-1,-1,0,-3,-1
1517207021002019,-1,-3,-3,-2,-1,0,0,-2
1517207021002019,0,0,0,0,0,0,-2,-3
1517207021024033,-1,-2,0,-3,-2,-1,1,-1
1517207021024033,-3,-2,0,0,-3,-4,-3,-1
1517207021024533,1,0,-1,-3,0,0,-1,0
1517207021024533,-1,-1,-3,-2,0,-2,-1,0
1517207021047052,0,0,-2,0,-1,-2,-2,1
1517207021047052,0,-1,0,1,-1,-1,-2,0
1517207021047550,-2,-1,-1,-1,-1,-2,-3,-2
1517207021047550,-1,-2,-1,0,0,0,-1,-2
1517207021061068,-1,-1,-1,-1,-1,-2,-2,-1
1517207021061068,-1,0,1,1,-1,1,-1,1
1517207021062060,-1,-3,-1,0,-1,-1,-2,-2
1517207021062060,-1,0,-2,-1,-1,0,-1,-1
1517207021084103,-2,0,-5,-3,-2,-3,0,-2
1517207021084103,0,-1,-2,-2,2,-1,0,-1
1517207021084603,-2,1,-3,0,0,-2,-1,-1
1517207021084603,-2,-1,-1,-2,-2,0,0,0
1517207021107117,-1,0,-2,-1,-1,-1,-1,-1
1517207021107117,-2,-5,-4,-1,-4,-2,-2,-1
1517207021107616,-1,0,-1,-1,-2,-1,1,0
1517207021107616,-1,-1,-1,0,0,-1,1,0
1517207021121130,0,-1,1,0,-2,-3,-1,-1
1517207021121130,-1,-1,-1,-4,-2,0,-1,1
1517207021122127,-1,-2,-1,-3,-1,0,-2,-1
1517207021122127,0,-2,-1,0,0,-1,0,-1
1517207021143654,0,-2,-1,-1,0,1,1,0
1517207021143654,-1,0,0,-1,-2,-1,1,-2
1517207021144643,-2,-1,-1,-1,0,-1,-2,0
1517207021144643,0,0,0,-3,0,-2,-1,-2
1517207021167159,-2,-2,-1,0,-1,1,-1,0
1517207021167159,0,1,-2,0,2,0,-1,0
1517207021167662,-2,-2,-1,-1,0,1,0,0
1517207021167662,0,-1,-2,0,-1,0,0,0
1517207021181192,-1,-2,1,-1,-2,-2,-2,-1
1517207021181192,-2,-1,-2,1,-1,-2,-5,-2
1517207021182170,0,0,0,1,-1,1,0,-1
1517207021182170,-2,-1,0,-2,-2,-1,-3,-1
1517207021203710,-1,-2,-2,-1,-2,-3,1,0
1517207021203710,0,-1,0,-2,-2,-1,0,-2
1517207021204709,-1,-1,-2,-1,-3,-2,-3,-1
1517207021204709,-3,-1,-1,-1,0,-1,0,0
1517207021226737,-1,-1,-2,-2,0,1,-1,-1
1517207021226737,-2,0,0,-1,-1,-1,0,-1
1517207021227726,0,-1,-2,-3,-2,0,-2,-1
1517207021227726,-1,-2,-2,0,-2,-1,-1,-1
1517207021241235,-1,-1,-2,-1,1,-1,-2,-1
1517207021241235,0,-1,-1,-1,-1,-1,1,-1
1517207021242236,-1,1,0,0,-1,-2,-1,-2
1517207021242236,-1,-1,-2,-4,-2,0,-1,0
1517207021264270,-1,-1,0,3,0,0,0,-3
1517207021264270,-3,0,-2,-2,-1,-1,0,-3
1517207021271257,0,1,0,-2,1,1,-1,0
1517207021271257,-3,-2,-2,2,-2,-2,0,-1
1517207021287269,-1,-1,-1,-2,-1,-1,-2,1
1517207021287269,0,-2,-1,-1,0,-1,-1,-1
1517207021287769,-2,-1,-1,-3,-3,-1,-3,0
1517207021287769,0,0,0,-3,-1,-1,-2,0
1517207021301796,0,-2,-3,1,-3,-3,-2,-2
1517207021301796,-3,-1,0,-1,-1,-1,0,-1
1517207021302279,-1,-1,0,-2,-2,-1,1,-1
1517207021302279,0,-2,-1,-1,-2,-2,-2,0
1517207021323793,-1,-1,0,-2,-1,-1,-1,-1
1517207021323793,-2,-2,-1,-1,-2,0,1,1
1517207021324294,0,-3,0,-3,-1,-1,1,-1
1517207021324294,-1,-1,-1,2,0,-1,1,-2
1517207021346847,-1,-1,-1,0,-1,1,0,-1
1517207021346847,-2,-2,-1,-3,-1,-2,-2,-1
1517207021347848,0,-1,-2,1,-1,-2,-1,-2
1517207021347848,-2,0,-2,0,1,0,0,-1
1517207021361370,-1,-2,-1,-3,-1,0,-2,-1
1517207021361370,-1,-1,0,-1,-3,-3,-2,0
1517207021361859,-1,-1,-1,-2,-3,-1,1,0
1517207021361859,-1,-2,-1,-3,-3,-1,-1,-1
1517207021383874,0,-4,-3,1,-2,0,-1,-1
1517207021383874,0,0,-1,-2,1,1,0,-1
1517207021384874,-1,-3,-3,0,-1,-3,-2,-1
1517207021384874,-1,0,-2,0,-1,-2,-1,0
1517207021406899,-1,0,-2,-2,0,0,1,0
1517207021406899,-2,-2,0,-2,0,0,-1,-2
1517207021407891,-1,-1,-1,-1,0,-2,-4,-1
1517207021407891,0,-2,-2,0,-3,-1,-3,-3
1517207021421910,-1,0,-1,-1,-2,-1,-1,-2
1517207021421910,-1,-2,0,-2,0,-3,-2,1
1517207021422911,-2,1,-2,-1,-1,0,0,-2
1517207021422911,-1,-1,-1,-2,-1,-3,-2,-2
1517207021443915,-2,0,0,-3,0,0,-1,0
1517207021443915,-1,1,-3,1,-1,0,-1,0
1517207021445417,0,-2,-4,-3,-1,-2,-1,-1
1517207021445417,-1,-3,-1,-2,-1,-1,-1,-1
1517207021466941,0,-1,1,-1,1,-1,0,-2
1517207021466941,-1,0,0,0,-2,0,-1,-3
1517207021467932,-2,-1,-1,-1,1,0,-1,0
1517207021467932,-1,-2,-1,-2,-3,1,-2,-1
1517207021496956,-1,-1,-2,-3,-1,-2,-3,-1
1517207021496956,0,-1,-1,2,2,2,0,-2
1517207021497954,-2,-1,-2,-2,-2,0,-1,0
1517207021497954,-1,-1,0,-1,-2,-1,0,-2
1517207021503960,-2,0,-1,-2,-3,-1,0,1
1517207021503960,-1,-2,0,-2,-1,-1,1,-1
1517207021504462,-2,-1,-1,1,-1,0,0,-1
1517207021504462,-1,-1,-2,-2,0,0,-1,-1
1517207021526998,-2,-1,-1,-1,-1,0,1,1
1517207021526998,-2,-1,-3,-1,-1,-3,-1,-1
1517207021527998,0,-2,-1,-1,-1,-1,-1,0
1517207021527998,-1,-1,-1,-2,-2,0,3,0
1517207021541512,-1,-1,-1,0,-1,-1,1,-2
1517207021541512,-1,-2,-2,0,-1,-1,-2,-1
1517207021549015,0,0,-1,-2,-1,-3,-3,-2
1517207021549015,-1,0,-2,-1,-1,-2,0,1
1517207021564030,-1,-1,1,-1,-2,-1,-1,2
1517207021564030,-1,-4,-2,-1,-1,-1,-1,1
1517207021564524,2,7,-2,-3,0,0,0,-2
1517207021564524,-3,-18,0,-1,-3,-1,-3,-2
1517207021594560,-2,-4,-2,-1,1,-1,-2,-1
1517207021594560,-2,-1,-3,-3,0,-2,-1,-2
1517207021595560,-2,-4,1,2,-2,-1,-2,0
1517207021595560,0,4,-1,0,0,-1,-3,-1
1517207021600551,-1,-1,1,-1,-3,-2,-1,-2
1517207021600551,-1,-1,2,1,-3,-2,0,-2
1517207021609056,-2,-1,-2,-1,-1,-1,1,-2
1517207021609056,0,3,-1,-1,0,-2,-1,0
1517207021624073,-1,-2,-1,0,0,-1,-1,0
1517207021624073,-2,2,-2,-3,-2,0,0,-1
1517207021624567,-2,-2,0,-1,-1,-1,0,0
1517207021624567,0,2,0,0,0,-1,-1,0
1517207021647118,-1,-3,0,-1,0,0,0,-1
1517207021647118,0,2,0,-1,-1,-3,-3,-2
1517207021647618,-1,-4,-4,-1,-2,-1,-1,0
1517207021647618,-3,0,-1,-1,-2,0,-1,-1
1517207021660637,-2,2,-2,0,0,-1,-3,0
1517207021660637,0,-1,-2,1,-3,-1,-1,-1
1517207021669136,-2,-2,0,-2,-1,-2,-3,-1
1517207021669136,-2,-1,-2,-3,-1,0,-2,-1
1517207021684145,0,0,-3,0,-1,-2,-1,-1
1517207021684145,0,-1,-1,-2,0,0,-3,0
