timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1513486708053021,-1,-3,-2,-1,0,-1,-1,1
1513486708053021,-2,-3,1,-1,-1,-1,-1,-1
1513486708068031,-1,2,1,-2,-1,-1,-2,-2
1513486708068031,-3,-2,-2,-1,-2,1,-1,0
1513486708070033,-3,-1,-2,0,-1,1,-3,-2
1513486708070033,2,-2,-1,-1,1,-3,-1,0
1513486708091046,0,0,-2,-2,-1,-1,0,0
1513486708091046,-2,1,-1,-1,-3,0,1,0
1513486708092049,-1,-2,0,-1,-2,-1,1,-2
1513486708092049,0,-2,-3,-1,-1,-1,-1,0
1513486708113061,-2,-1,-1,0,-1,0,-1,0
1513486708113061,-1,0,0,-2,-1,-2,-3,0
1513486708115064,0,-2,-1,-1,0,-1,-1,-1
1513486708115064,0,0,-1,-1,-1,0,0,-2
1513486708128073,0,0,-1,0,-3,-1,3,-2
1513486708128073,1,1,0,0,1,-2,-3,-2
1513486708130074,-1,-3,-1,-2,-2,0,-2,0
1513486708130074,-1,-2,-3,-2,-1,-1,-1,-1
1513486708151089,0,0,-1,-1,-2,-2,0,0
1513486708151089,1,1,0,0,0,-1,2,-2
1513486708152090,-1,-4,1,-1,-1,0,-2,-2
1513486708152090,-2,-1,-2,-1,0,0,-1,0
1513486708172103,0,1,-1,-2,-1,1,0,1
1513486708172103,1,0,-1,-2,-2,-2,0,-3
1513486708181109,0,-3,-2,-1,0,-3,-5,-3
1513486708181109,-2,-1,-2,0,-2,-2,2,-1
1513486708188126,-2,0,-1,-1,-2,1,-1,-1
1513486708188126,-2,-1,-1,-1,-1,0,1,1
1513486708190128,-1,0,-1,-1,1,1,-3,-2
1513486708190128,1,-2,1,0,-2,-2,-3,-2
1513486708210133,0,0,1,-2,-1,-1,-1,0
1513486708210133,-1,-1,-1,-2,-1,-3,0,2
1513486708212142,-1,-2,-1,0,-1,-3,-2,1
1513486708212142,-2,0,-2,0,-3,-2,0,0
1513486708233148,1,-1,1,0,-1,0,-2,-1
1513486708233148,-2,-2,-1,-1,-1,1,-1,-3
1513486708234147,-1,0,-3,-1,0,-2,-1,-2
1513486708234147,-2,-3,-3,-2,2,-1,-1,-2
1513486708248160,-1,-1,-1,-1,-2,-1,0,-1
1513486708248160,-1,0,-1,1,-2,-2,0,-1
1513486708254173,-1,-2,0,-2,-2,-2,-1,-2
1513486708254173,-2,-3,-2,-2,-1,0,-1,-2
1513486708270183,0,0,-1,2,-2,0,0,1
1513486708270183,1,0,0,-1,-1,-2,-2,0
1513486708272178,-2,-1,0,-2,0,-1,0,1
1513486708272178,-1,1,-1,-3,-2,-2,-1,-2
1513486708293207,-2,0,-1,1,-2,-1,2,0
1513486708293207,1,-1,0,-2,-2,-1,-1,-2
1513486708296192,-2,-2,-2,0,-2,-1,-2,-2
1513486708296192,-1,0,-1,0,1,-1,-4,-1
1513486708307225,0,1,1,0,0,0,-1,-5
1513486708307225,-1,-1,0,-2,-1,0,1,-1
1513486708314218,-2,-1,-2,0,-1,0,-1,-2
1513486708314218,0,-3,-1,-1,-1,-2,-1,-2
1513486708330272,1,-1,-3,-1,-2,-2,-2,2
1513486708330272,0,-1,-2,2,-1,1,0,-1
1513486708332226,0,-2,-2,-2,-1,-1,-2,-3
1513486708332226,-2,-1,0,1,0,0,-1,-1
1513486708353241,-2,1,0,-2,-1,0,0,1
1513486708353241,1,0,0,-2,0,0,-2,1
1513486708354246,-3,-2,-1,0,-2,-2,0,0
1513486708354246,-1,0,-1,-1,1,-1,-1,0
1513486708367251,-3,-1,0,-4,-2,-1,0,-1
1513486708367251,-2,-1,-2,0,1,-1,-2,-1
1513486708376263,-1,-2,0,-1,-2,-1,-1,-5
1513486708376263,1,-2,-2,-1,-2,-3,-2,0
1513486708390315,-2,0,-1,-2,-1,-1,0,1
1513486708390315,2,1,-1,0,-2,-2,-2,-1
1513486708392260,1,-1,-3,-1,-2,-3,-3,0
1513486708392260,-1,-1,-1,-2,-2,-1,-1,-4
1513486708413295,0,1,-1,-3,-2,1,1,1
1513486708413295,-3,-1,-1,-1,-2,1,-1,-2
1513486708414279,0,0,-1,-1,-1,-2,-2,-2
1513486708414279,1,-2,-1,-1,-1,-2,-2,0
1513486708428310,2,1,-2,0,-1,0,3,0
1513486708428310,-2,-3,1,-1,-2,0,-1,0
1513486708434302,-1,-4,-2,0,0,0,-3,-3
1513486708434302,-2,-2,-2,-2,-1,-1,-2,-1
1513486708458317,-2,-1,1,1,0,-3,-2,0
1513486708458317,0,-1,-1,-1,0,-1,-3,-2
1513486708459319,0,-2,-2,-1,-1,-1,-3,-2
1513486708459319,-1,-2,0,0,-1,1,2,-1
1513486708473317,0,2,-1,-1,-1,0,0,-2
1513486708473317,-3,1,-3,-2,0,0,1,0
1513486708474340,-3,-3,-3,0,-1,-1,-3,-2
1513486708474340,1,-2,-1,-2,-1,-1,0,0
1513486708487340,0,-2,-1,1,-1,-1,1,-2
1513486708487340,-1,-2,0,0,0,-2,-1,-2
1513486708494341,1,-1,-1,-1,0,-1,-4,0
1513486708494341,-3,0,0,-1,-2,0,-2,-3
1513486708510383,-2,1,0,-1,-3,0,-3,-1
1513486708510383,-2,-1,0,-2,-2,0,0,-1
1513486708512354,-1,-2,-2,-2,0,-1,-2,-2
1513486708512354,0,-2,-2,0,-3,-5,0,-2
1513486708533371,0,-1,-1,-1,0,1,-2,-1
1513486708533371,-3,0,-2,0,-2,-1,1,1
1513486708534395,-2,-3,-1,-3,-2,-2,-1,-1
1513486708534395,-1,-2,-2,-1,-1,-2,-1,-2
1513486708547381,0,1,-3,0,-3,0,2,0
