timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1514896544558264,-2,-2,0,-1,-1,-1,0,1
1514896544558264,-1,-1,-1,-1,-2,1,1,0
1514896544558765,-1,-1,-2,0,-3,0,-2,-2
1514896544558765,-1,-1,-3,-1,0,-1,0,-2
1514896544573276,-1,0,-1,-2,-1,0,-1,-2
1514896544573276,-1,-2,-2,-2,0,-1,-1,-1
1514896544574275,-1,-4,-1,0,-1,-1,0,-1
1514896544574275,-2,-2,0,0,-2,0,-1,1
1514896544588785,-1,0,-2,0,0,0,-2,0
1514896544588785,0,2,-2,-2,-1,0,-1,-3
1514896544588785,-1,0,-1,-1,0,-1,-2,1
1514896544588785,-2,-1,0,0,-1,-1,-1,-2
1514896544626314,-1,-1,-1,-1,0,-3,-1,0
1514896544626314,-2,0,0,-2,-1,0,-2,-1
1514896544626812,0,-1,0,-1,0,-2,-1,-1
1514896544626812,0,-1,-2,-1,-2,-1,-1,-2
1514896544640822,-2,0,-1,-2,1,1,0,0
1514896544640822,-1,-1,0,0,-1,-4,0,0
1514896544641824,-1,-2,-1,-1,-1,-2,-2,-1
1514896544641824,-1,-1,0,-1,0,-3,-3,0
1514896544647829,-1,-2,-2,-1,-2,-2,-2,-3
1514896544647829,-1,0,-2,-1,0,0,-2,-2
1514896544649828,-2,0,-1,0,-2,-1,-1,-2
1514896544649828,1,-1,0,-1,-1,-2,-1,0
1514896544670362,-1,-1,-2,0,-3,-1,-1,0
1514896544670362,0,0,0,-1,-2,0,1,-1
1514896544671344,-1,-1,-1,0,-2,-2,-2,-2
1514896544671344,-2,-2,0,-2,-1,-1,0,-2
1514896544693363,-2,-1,0,-2,-1,-1,-2,-1
1514896544693363,-2,-1,-2,-2,-1,-1,0,-1
1514896544693858,0,-1,-3,-2,0,-2,0,0
1514896544693858,0,-1,-1,-2,-2,0,-2,0
1514896544707379,-1,1,0,0,-2,-2,-2,0
1514896544707379,-2,-1,0,-1,0,-1,-2,-1
1514896544708870,-1,-2,-1,0,0,0,0,0
1514896544708870,-1,-2,-1,-1,0,0,1,-1
1514896544730894,-1,-1,-1,0,-2,-1,0,-1
1514896544730894,-1,-1,-2,-1,-2,0,0,-3
1514896544731386,-1,-2,-1,-2,0,-1,-1,0
1514896544731386,-2,-2,-1,-2,-2,-1,-1,-1
1514896544761406,1,-1,0,-2,-1,-1,-1,0
1514896544761406,-1,0,-3,0,-1,-2,-2,0
1514896544761907,-2,0,-1,-2,-1,0,-1,-2
1514896544761907,-3,-2,-1,0,-1,-2,-1,-2
1514896544766923,-2,0,1,-1,0,0,-1,0
1514896544766923,-1,0,0,0,-1,-2,-1,-2
1514896544782922,0,-1,-2,-1,-2,0,1,-1
1514896544782922,-1,-2,-1,-1,-1,-1,-1,0
1514896544790928,-2,-1,-3,1,-1,1,0,-1
