timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1513483344102475,0,-2,-2,-1,-1,-2,-3,0
1513483344102475,0,-1,0,-2,-2,-1,-1,-1
1513483344104487,1,-1,-2,-1,0,-1,-1,0
1513483344104487,-2,-2,0,-1,1,-1,-1,1
1513483344124491,-2,-1,-1,-1,-1,-2,-1,-1
1513483344124491,-1,0,-1,-1,-2,-3,0,-2
1513483344126492,0,-2,-1,-1,-1,-1,-1,1
1513483344126492,-1,-2,-2,-1,-3,0,0,-2
1513483344139502,0,-2,-1,0,0,-3,-1,1
1513483344139502,-2,-2,-2,1,-2,-1,-1,-4
1513483344146518,-2,-2,-2,-1,-1,-3,-1,-1
1513483344146518,0,-2,-2,0,0,-2,1,0
1513483344162518,-3,-3,0,-1,0,0,0,0
1513483344162518,-1,0,-1,-2,1,1,-2,0
1513483344163519,-2,0,0,-3,0,0,-1,0
1513483344163519,1,0,-2,-2,-1,-1,-2,-1
1513483344184535,1,1,-3,-1,0,-2,0,0
1513483344184535,-1,-1,-2,-1,-2,-1,0,0
1513483344186535,-2,-3,0,-1,-2,0,-1,-3
1513483344186535,1,-2,0,-1,-1,-1,-2,-2
1513483344199545,-1,0,-1,-2,0,-2,0,-2
1513483344199545,-1,-2,-1,0,-2,-1,0,-1
1513483344205549,-3,0,-2,-1,-2,1,-2,-1
1513483344205549,-1,0,-1,0,-1,-2,-2,-1
1513483344222572,0,0,0,-2,-3,0,-1,-1
1513483344222572,0,-3,-2,0,-1,-1,1,1
1513483344223570,-3,0,-2,0,1,-2,-1,1
1513483344223570,0,-1,-1,0,-2,0,-1,-1
1513483344244587,0,-1,0,-1,-2,-1,-2,-1
1513483344244587,-2,-2,-1,-1,-2,-2,0,-1
1513483344246578,0,-3,-1,-1,-2,-1,1,-2
1513483344246578,-1,-3,-1,-1,1,-1,-2,0
1513483344258600,-1,0,-2,-2,-1,0,-1,0
1513483344258600,-1,0,-2,-3,-3,-1,-2,-1
1513483344267602,-1,-1,-1,0,-2,-1,-1,1
1513483344267602,0,-2,0,0,-1,-1,0,-2
1513483344282616,-1,-1,0,-1,-2,-1,-3,-3
1513483344282616,-2,1,-3,0,-1,0,-3,0
1513483344283610,-1,-1,-2,1,-1,-2,1,-2
1513483344283610,1,-2,-1,-2,0,1,-1,0
1513483344304628,-1,0,-2,0,-1,-1,0,0
1513483344304628,0,0,0,-1,-1,0,1,-3
1513483344304628,-4,-1,0,-1,-1,-1,1,-3
1513483344304628,-2,0,-1,0,-2,0,1,-4
1513483344327636,-1,-2,-1,-1,0,-1,-2,-2
1513483344327636,-1,0,-1,-2,1,-1,-1,-2
1513483344328635,1,-1,1,-2,-1,-2,0,1
1513483344328635,-2,-1,-1,-2,0,-4,-4,-1
1513483344341665,-1,-2,-1,-1,-1,-1,-2,0
1513483344341665,-1,0,-1,-1,-2,0,-2,-1
1513483344342647,-3,-1,1,0,-2,-1,-4,-2
1513483344342647,-1,0,-2,-1,-2,-1,-2,-1
1513483344364676,-1,-1,-1,-3,-1,-1,1,-2
1513483344364676,0,-1,0,-1,-1,-2,-1,-1
