timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1509429538468855,-1,-3,-3,-1,-2,0,-1,0
1509429538468855,-1,-2,-3,-1,-1,-2,0,1
1509429538477862,0,-1,-3,-1,0,0,-1,-3
1509429538477862,0,-1,0,-1,-2,0,0,-2
1509429538492874,-3,-2,0,1,-1,-2,-1,-2
1509429538492874,-3,-1,1,0,-1,-1,0,-1
1509429538494876,0,-1,-2,-2,-2,0,0,-2
1509429538494876,0,-2,-1,-2,0,-1,1,-2
1509429538514889,1,-2,-1,0,-2,-2,-2,0
1509429538514889,0,-2,-2,-1,-1,-1,-1,-1
1509429538516889,-1,-3,-4,-1,1,0,-2,0
1509429538516889,-3,-1,0,-1,-3,-3,-3,-1
1509429538528900,-2,-1,-1,-1,-2,-3,-2,-4
1509429538528900,-2,-1,0,-1,0,-1,-1,-4
1509429538537921,-1,-2,-1,-1,-1,1,-2,-1
1509429538537921,-1,0,-1,-2,-1,1,0,-1
1509429538552918,0,0,2,1,1,-1,1,0
1509429538552918,-1,-1,-2,-1,-1,-2,-2,0
1509429538553916,0,-1,-4,-3,-2,-2,-1,-1
1509429538553916,-1,-1,0,-1,-1,-2,-1,-1
1509429538574930,-1,-2,0,1,-1,0,0,0
1509429538574930,-1,-2,-1,-3,-1,-1,-2,-2
1509429538576933,-5,-1,-1,0,1,0,-2,-2
1509429538576933,-1,-2,-1,-2,-2,-1,-1,0
1509429538588941,-1,-2,-1,0,0,-1,-1,-2
1509429538588941,2,-2,-1,-1,-1,0,1,1
1509429538597947,1,-2,-2,-1,0,-3,-1,-1
1509429538597947,0,0,1,-1,-1,-2,-1,0
1509429538612959,-3,-1,1,-1,2,-3,-2,-1
1509429538612959,1,0,-2,-1,-1,-1,-1,-2
1509429538613959,-1,-1,-1,-1,-3,-1,0,-1
1509429538613959,0,-2,1,1,-1,1,0,-1
1509429538634977,-2,-4,-1,0,-3,-1,0,1
1509429538634977,1,-1,0,-2,0,-1,0,0
1509429538636974,0,-1,-3,-2,1,-1,-2,-1
1509429538636974,-1,-1,0,-1,-2,-1,-1,0
1509429538648999,-1,-3,2,-1,-2,0,-2,-2
1509429538648999,-2,-1,-1,0,-2,-1,-2,-2
1509429538657999,-2,-2,-3,-1,-1,0,1,1
1509429538657999,-2,-2,0,-1,-2,0,-2,-3
1509429538673003,-1,0,-1,-4,-1,-2,0,-1
1509429538673003,-2,0,-3,-1,1,-1,0,0
1509429538674004,-1,0,-2,-1,0,0,-2,-3
1509429538674004,1,-2,0,1,-1,-2,-1,1
1509429538695019,1,-3,0,0,0,0,-2,0
1509429538695019,0,-3,-1,-1,-1,-2,0,-1
1509429538697018,-2,-2,-3,-1,-1,0,-1,-1
1509429538697018,-3,-1,-2,-1,-3,-1,-1,-3
1509429538709027,-2,-2,0,-1,-1,-3,-1,-2
1509429538709027,0,0,-4,-1,0,0,-3,-1
