timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1512385117996264,-1,-2,-1,0,-3,-1,0,1
1512385117996264,0,-2,-3,-1,0,-1,-2,0
1512385117998262,-2,-1,0,-2,-1,0,-1,0
1512385117998262,-1,-3,-2,-2,0,-2,-1,-2
1512385118010275,-1,-3,-1,-2,-1,-1,1,0
1512385118010275,-1,-2,0,-1,-2,-2,-1,-2
1512385118019278,-3,0,-1,-1,-1,-2,-1,-1
1512385118019278,-1,0,0,-1,0,-1,-1,-1
1512385118033287,-1,-1,-1,-2,-1,-1,-2,-2
1512385118033287,-2,1,-1,0,-1,-3,-1,-2
1512385118041294,-2,0,-2,-1,0,1,-1,-1
1512385118041294,0,-1,-1,0,-2,-2,-2,-1
1512385118056304,-1,-1,0,-2,0,0,-2,0
1512385118056304,-1,-1,-2,-2,0,-2,-1,0
1512385118058304,0,-1,-2,-1,-2,-1,1,-2
1512385118058304,-1,-2,-2,0,1,0,-1,-2
1512385118070313,-2,-2,-2,-1,-1,-3,-2,-1
1512385118070313,0,-1,0,-2,-1,-1,-1,-1
1512385118079322,0,-1,-1,-1,0,-2,-1,0
1512385118079322,1,-1,-1,-2,-1,0,-1,-1
1512385118101355,-1,-1,-1,0,-2,-2,-2,-2
1512385118101355,-1,-2,0,-1,-2,-1,-1,0
1512385118103354,-2,-1,0,0,-2,0,0,-1
1512385118103354,1,0,-1,-2,-1,0,-1,-2
1512385118123368,-2,-1,0,1,-1,-1,-3,0
1512385118123368,0,0,0,-2,-3,-2,-1,-1
1512385118125351,0,-1,-3,-1,-1,0,-1,-1
1512385118125351,-4,0,-1,-1,-1,-1,0,0
1512385118130372,-2,0,-1,-1,-1,2,1,0
1512385118130372,-1,-2,-2,0,-1,-1,0,-3
1512385118139379,-1,-1,0,-1,-2,-1,1,1
1512385118139379,0,-3,0,0,0,-1,0,-1
1512385118153386,0,-1,-2,-2,-2,-1,-3,0
1512385118153386,-4,-3,-2,0,0,-1,-1,-1
1512385118155374,-1,-1,-1,0,0,-4,-3,0
1512385118155374,-1,-1,-2,-4,-2,-3,-1,-2
1512385118176390,0,-1,-2,-2,-2,-1,0,-1
1512385118176390,0,-2,0,0,0,-3,-2,-2
1512385118178391,0,-1,0,-1,0,-2,-1,-2
1512385118178391,-2,-2,0,-1,-3,0,-1,1
1512385118198405,-2,0,-1,-2,-1,-2,-2,-2
1512385118198405,-1,0,-1,-2,-1,-1,0,-3
1512385118200409,-1,0,-2,1,0,0,-2,0
1512385118200409,-1,-2,-1,-1,1,-2,-1,-2
