timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1514898793959557,-4,-1,-2,-1,-1,-1,0,0
1514898793959557,0,-2,0,-2,-2,-1,-2,0
1514898793960558,0,-1,-2,-1,-2,-1,-1,-3
1514898793960558,0,1,-1,-1,0,-1,-1,-1
1514898793983073,-1,0,-1,-2,-1,1,-1,-2
1514898793983073,0,-1,-2,-1,1,-1,0,0
1514898793983575,-1,-2,-2,-3,0,-2,-1,-1
1514898793983575,-1,-6,-3,-1,-1,-1,-2,-2
1514898794012594,-1,1,1,0,-1,-2,-1,0
1514898794012594,-1,-3,-1,-1,-1,0,0,0
1514898794014100,-1,-1,-3,1,-1,0,-1,1
1514898794014100,-2,0,-1,-1,-1,0,0,-2
1514898794028105,-1,-1,-1,0,0,-2,-2,-2
1514898794028105,0,-2,-2,-2,-1,-1,0,-2
1514898794028606,-1,0,0,-1,-1,1,0,1
1514898794028606,-1,1,-3,-2,-2,-1,-2,-3
1514898794043116,0,-2,0,-1,0,-3,-1,-1
1514898794043116,-1,-1,-1,0,-1,-1,0,0
1514898794044617,-1,-2,-2,0,-1,-2,-1,-1
1514898794044617,-1,1,-1,-1,-2,0,-1,-3
1514898794065633,1,-1,-2,-1,-3,0,-1,0
1514898794065633,-1,-3,-1,-2,-2,-2,-2,-2
1514898794067136,-2,-1,0,0,-1,-1,-2,-3
1514898794067136,-1,0,0,0,-1,-1,0,-2
1514898794078641,-1,-1,-3,-2,1,-1,0,-1
1514898794078641,-2,-8,-1,0,-3,0,-1,-2
1514898794088147,-1,3,-1,-1,-1,1,-2,-2
1514898794088147,-1,0,1,-2,-2,-1,-3,-2
1514898794103162,-2,-3,-2,1,1,-1,-1,-2
1514898794103162,0,0,-1,-1,-1,-1,-2,0
1514898794104159,0,-1,-2,-2,0,-2,-2,-2
1514898794104159,-1,-1,-1,-1,0,1,0,-1
1514898794125176,-1,1,1,0,-3,0,-1,0
1514898794125176,-1,1,0,0,0,-1,-1,-1
1514898794128675,1,0,-1,-2,-1,-2,-1,-1
1514898794128675,0,1,-2,2,-1,0,-1,0
1514898794139195,-1,-2,-3,-2,0,-1,0,-1
1514898794139195,1,-2,-2,-1,1,-1,-2,0
1514898794148196,-3,-4,-1,-1,-2,0,0,-2
1514898794148196,-2,-1,-2,-2,0,-1,-1,0
1514898794163203,0,-1,-2,-2,-1,-2,-1,-1
1514898794163203,1,-3,-2,-1,0,-2,-1,0
1514898794164703,0,4,0,-1,-1,0,0,0
1514898794164703,0,0,0,0,1,-2,-1,-2
1514898794185217,0,-3,0,-1,-2,-1,1,-3
1514898794185217,-2,-1,0,0,-1,-3,-1,-1
1514898794186718,-1,-4,-2,-3,-3,-2,-1,-1
1514898794186718,-1,1,1,2,-2,0,-1,0
1514898794199235,-1,1,-2,2,1,-2,-2,0
1514898794199235,-2,1,0,-4,-2,-1,0,0
1514898794208732,0,-2,-1,2,0,-1,-3,-2
1514898794208732,0,0,-1,-6,1,0,-1,-1
1514898794222742,-2,-2,-1,-2,-3,-1,-1,-2
1514898794222742,-2,-2,-1,2,-1,-2,0,-2
1514898794224244,-1,-1,0,-2,0,-2,1,-2
1514898794224244,-2,0,-2,0,-1,0,-2,0
1514898794246264,1,1,0,-1,-1,-1,0,-2
1514898794246264,-1,0,-1,-2,-1,-1,0,-1
1514898794249276,-2,-1,-2,-1,-1,-1,-1,1
1514898794249276,-1,-3,-2,-1,-2,-2,-1,-3
1514898794258783,-1,-3,-1,-3,-2,1,0,-1
1514898794258783,0,-1,-1,-1,-2,-1,-1,-1
1514898794267805,-1,-1,-1,-1,0,-1,0,-1
1514898794267805,-2,-2,-1,-2,-1,0,0,-2
1514898794282817,-2,-2,-2,-2,-2,-2,-1,-1
1514898794282817,-1,0,0,-1,1,0,0,-1
1514898794288834,0,-1,-2,-1,-2,-2,-1,-1
1514898794288834,-1,-1,-3,-1,-1,0,-2,-2
1514898794306845,-2,-2,0,-1,-1,-1,0,-1
1514898794306845,0,-2,-1,-1,0,-2,-2,-1
1514898794310350,-1,-1,1,0,0,1,0,-3
1514898794310350,-1,-1,-2,-3,-2,0,0,-2
1514898794318841,-1,-3,-1,0,-2,-2,-1,1
1514898794318841,-2,3,0,0,0,-1,-1,0
1514898794327847,-2,-1,0,-1,-3,-2,-1,0
1514898794327847,-1,0,0,-2,-1,-2,0,-1
1514898794342860,1,2,-1,0,0,-1,-1,-1
1514898794342860,0,-2,-2,-1,0,1,-1,-1
1514898794345377,-1,-1,-2,-1,-1,-1,-1,-2
1514898794345377,-1,-1,0,-1,-1,-2,-1,-2
1514898794365374,-3,-3,-2,-2,-1,0,-2,-3
1514898794365374,-2,-2,-1,-1,-2,0,0,-1
1514898794366875,-2,0,-1,0,-1,-1,0,-1
1514898794366875,-3,0,0,0,-1,0,-2,-1
1514898794395396,0,1,-1,0,-1,-1,-1,0
1514898794395396,0,-3,0,-2,-1,-1,0,-3
1514898794396898,-3,1,-1,-3,-1,-2,-1,0
1514898794396898,-1,-2,-1,-2,-1,-1,0,-2
1514898794403916,-2,-1,-1,-1,-1,0,-1,0
1514898794403916,0,-1,-1,-1,-1,0,-2,-1
1514898794407407,-2,-1,-2,-1,-1,-3,-1,-1
1514898794407407,-1,-1,-1,-2,-1,-2,-2,-1
1514898794425416,-1,0,-3,-1,-2,-2,-1,-2
1514898794425416,-1,-3,-3,0,-1,-4,-1,0
1514898794426917,0,4,1,-1,-1,0,-2,-1
1514898794426917,-1,-1,-2,-1,-3,-3,-2,-1
1514898794448459,-1,-1,1,-1,-1,-1,-1,0
1514898794448459,-1,-2,-1,1,-1,0,-1,0
1514898794449946,-1,-2,-3,-2,-2,0,-1,0
1514898794449946,-1,-2,-2,0,0,-1,1,-2
1514898794462943,0,0,0,0,-1,-1,-1,-1
1514898794462943,-1,2,0,0,-1,-2,-1,-2
1514898794464444,-2,-3,-1,-2,-1,-1,0,0
1514898794464444,1,-1,-3,-5,-2,-1,-1,-1
1514898794485459,0,-3,0,1,-1,-2,-1,0
1514898794485459,0,0,-2,-1,-1,0,-1,-2
1514898794486980,-3,0,0,0,0,-1,-2,-1
1514898794486980,-1,-1,0,0,-2,0,0,-1
1514898794507975,-2,-2,-2,-3,0,-2,-1,-2
1514898794507975,0,-1,-1,0,-1,0,-1,0
1514898794509977,1,-1,-1,-1,0,0,0,0
1514898794509977,-1,-1,0,0,-2,-1,-2,-2
1514898794521985,-2,-1,-4,0,0,-1,-1,-1
1514898794521985,-2,-1,-1,1,-1,-2,-1,0
1514898794528990,-1,-2,-2,0,-1,-1,-2,-2
1514898794528990,0,4,-1,-1,-1,-1,-1,-1
1514898794553010,-2,-2,-2,-1,-2,-1,-1,-2
1514898794553010,0,-1,-1,-2,-2,-1,-3,-1
1514898794554507,0,1,1,2,-2,-1,-2,-1
1514898794554507,-1,-2,-2,-1,0,0,-1,-1
