timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1517202644556401,-1,-1,-2,-2,-2,-2,-2,-2
1517202644556401,-2,-1,-1,7,1,0,-1,-2
1517202644557902,1,0,0,-4,-1,0,-2,0
1517202644557902,-4,-2,-1,-5,-2,-3,-2,-1
1517202644578416,-2,0,0,-3,-3,-2,0,-1
1517202644578416,-1,-1,-2,0,0,0,0,-1
1517202644585423,-1,-2,0,1,0,-2,0,-1
1517202644585423,0,-2,-2,-1,-1,-1,-1,-3
1517202644601432,0,1,-2,-1,-1,-1,-1,0
1517202644601432,-2,-1,1,-4,-4,-2,-2,-2
1517202644601933,-2,-2,-1,1,2,1,-1,0
1517202644601933,0,-2,0,5,-3,-2,-1,0
1517202644615944,-2,-2,0,-6,0,0,1,-1
1517202644615944,-1,-1,-1,-1,-2,-1,0,0
1517202644616944,1,1,-1,-2,-2,-2,1,-1
1517202644616944,-3,0,-1,-6,-1,0,-2,-2
1517202644638960,0,0,0,10,1,-1,-3,-1
1517202644638960,2,0,-1,-5,-1,-3,0,-1
1517202644639459,-2,-1,-3,6,1,-1,0,-2
1517202644639459,1,-4,-1,-2,0,-1,-1,0
1517202644652486,1,-1,-1,-4,-1,-1,-2,0
1517202644652486,-3,-4,-1,-1,-1,-1,-2,-1
1517202644661494,-2,1,0,-2,-5,-1,-3,-1
1517202644661494,0,1,-2,-2,-1,1,-1,-1
1517202644676486,-1,-1,-2,0,-1,-2,-1,-1
1517202644676486,-2,-3,0,1,2,0,0,-4
1517202644678489,1,0,-2,-3,-2,-2,-1,-1
1517202644678489,-2,-1,0,0,-1,-1,-1,-1
1517202644706507,-2,1,-2,-2,-4,0,0,0
1517202644706507,0,0,-1,1,0,-2,-2,-1
1517202644708009,-1,-3,0,-3,-1,0,0,1
1517202644708009,0,-2,-1,-1,0,-1,0,-1
1517202644721019,-1,-2,-2,-1,0,-1,-1,0
1517202644721019,0,0,0,-4,-2,0,0,0
1517202644723031,-1,-1,0,-1,1,0,-2,-2
1517202644723031,-3,-3,-2,-3,-2,-1,-1,-2
1517202644736028,0,0,1,-1,-1,0,-1,0
1517202644736028,0,0,-1,-2,-1,0,1,2
1517202644738033,1,-1,0,-2,-3,-2,-3,-1
1517202644738033,-1,2,-3,4,0,1,1,-1
1517202644758544,0,0,-3,3,2,0,0,-4
1517202644758544,-4,-4,-4,-2,-4,-3,-1,0
1517202644760545,-2,-3,-2,0,-1,-1,0,-2
1517202644760545,0,1,0,-4,-3,-1,-1,-2
1517202644781560,-3,-2,-1,-2,-1,1,-1,0
1517202644781560,-4,-2,-2,1,-1,-1,0,-1
1517202644783062,-2,-2,1,-2,-2,1,-2,0
1517202644783062,0,-1,0,-1,-1,-2,1,1
1517202644796109,0,3,1,0,0,-2,1,2
1517202644796109,0,0,-1,1,0,-1,-2,-2
1517202644798072,-3,-5,-4,-1,1,0,0,0
1517202644798072,0,0,-3,0,-1,0,-2,1
1517202644819087,-1,4,-1,-3,-2,-2,-2,-2
1517202644819087,10,2,-1,0,1,-1,-2,-1
1517202644820088,-7,0,-2,-1,0,-3,-1,-4
1517202644820088,-7,-6,1,-1,-1,0,-1,0
1517202644841105,-1,-2,-2,1,2,-3,0,-2
1517202644841105,-3,0,-2,0,-4,0,0,-1
1517202644842618,4,1,0,-2,0,-2,0,-1
1517202644842618,0,0,0,-3,-1,0,-1,0
1517202644856122,-8,-5,1,-2,-2,-1,-1,-2
1517202644856122,2,-3,-4,0,-1,0,-3,-1
1517202644857614,-2,-2,-2,0,-4,-1,-2,-1
1517202644857614,0,-1,-2,-2,-1,-3,0,-1
1517202644878629,-2,2,0,-1,-1,2,0,-2
1517202644878629,-5,-3,-2,-2,0,0,1,1
1517202644881130,-1,0,-1,-2,-2,-1,0,-2
1517202644881130,5,-1,1,-3,-1,-2,-1,-2
1517202644901645,-3,-3,-1,1,-1,-1,-1,0
1517202644901645,1,4,-1,-5,-3,-2,-2,-1
1517202644902647,-5,-2,-1,1,-1,-1,-1,0
1517202644902647,5,0,-2,3,-1,0,-3,-2
1517202644915655,0,-5,1,-4,-1,-3,-1,0
1517202644915655,-2,0,-1,1,-1,-3,-2,-1
1517202644929668,-2,2,-2,-4,-1,-3,1,-1
1517202644929668,-5,-2,-4,-3,-1,-2,1,0
1517202644938684,1,-3,-2,3,1,-1,1,0
1517202644938684,-5,-1,-2,-1,-2,0,-2,-4
1517202644940173,2,2,0,0,-1,0,-2,1
1517202644940173,1,-1,-2,-3,0,-1,-1,0
1517202644962192,1,-1,-1,-3,0,-3,1,-2
1517202644962192,0,-1,0,-2,-1,-2,0,0
1517202644964691,-1,0,-2,0,-1,-1,-1,-1
1517202644964691,-3,1,0,0,-1,0,-1,1
1517202644975698,1,-1,0,-4,0,0,-2,0
1517202644975698,-1,0,-1,1,-1,-2,-2,-1
1517202644982202,0,-2,-1,1,1,-1,0,-2
1517202644982202,-1,0,-1,0,-1,-1,0,-3
1517202644998723,-3,-3,0,-1,-1,0,0,-2
1517202644998723,-1,-2,-1,-2,-2,0,-1,-1
1517202645000215,1,0,-2,-2,-1,-1,-2,-1
1517202645000215,-2,-2,1,-1,0,-2,-1,0
1517202645021446,1,-1,-1,-3,-2,0,-1,1
1517202645021446,-3,-2,0,3,-1,0,0,-2
1517202645022947,5,1,-1,2,1,0,-2,0
1517202645022947,-2,2,-2,-3,-2,-1,0,-2
1517202645035472,0,0,0,-3,-4,-1,0,0
1517202645035472,-1,-2,-1,1,2,-1,0,-2
1517202645042474,1,0,-1,-3,-3,0,1,-1
1517202645042474,-3,-5,0,2,-1,-1,0,-1
1517202645058472,2,-3,-2,-2,-2,0,-2,-1
1517202645058472,-11,-2,-2,-2,-3,-2,-2,-2
1517202645060483,0,-2,-1,-1,-2,-1,-1,0
1517202645060483,0,1,-1,-2,-1,-1,-2,-2
1517202645080989,-1,-2,-1,-1,-1,-5,-2,-2
1517202645080989,1,-2,-1,-2,-1,0,-1,-1
1517202645096002,-3,-1,-3,0,0,-2,-2,-1
1517202645096002,-3,-2,-1,0,-2,0,-3,-1
1517202645097000,1,0,-1,-6,-2,-2,-1,-1
1517202645097000,3,0,0,8,1,0,-1,0
1517202645102517,-1,-2,0,-3,-3,-1,0,0
1517202645102517,-3,-2,-1,2,0,0,-1,-1
1517202645119018,-2,-1,-2,-1,-1,-1,0,-2
1517202645119018,2,-1,-1,-5,-3,0,-1,0
1517202645120516,-2,-2,-1,-2,-3,0,2,0
1517202645120516,-1,-1,-3,-2,1,-3,1,-2
1517202645141043,-1,1,-2,0,-2,-1,-3,1
1517202645141043,-2,0,-1,-4,1,-2,-1,-1
1517202645142545,2,-1,0,1,-1,0,-3,-2
1517202645142545,1,-1,0,-2,-3,-2,0,-1
1517202645156041,-1,-1,-2,2,0,-1,0,0
1517202645156041,1,-2,-1,-2,-2,0,1,0
1517202645162549,-1,-2,-2,-1,-2,-2,-1,-1
1517202645162549,0,0,-3,-1,-2,-1,-1,-2
1517202645178567,-4,-3,-2,-1,-1,-1,-2,-3
1517202645178567,0,1,0,-2,-2,-1,-1,0
1517202645180558,-3,-2,-2,-1,-2,-2,-2,-2
1517202645180558,-2,-3,0,2,0,-1,-1,0
1517202645201074,1,-2,-2,1,1,-1,-1,-1
