timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1509429229147463,-3,-3,-1,-2,-1,-3,0,-1
1509429229147463,1,0,-6,-3,-3,-2,-2,-2
1509429229163500,-4,0,0,0,-1,-1,0,0
1509429229163500,1,-6,-4,-1,-2,-1,-2,-1
1509429229165478,-10,-1,0,-1,1,1,-2,-3
1509429229165478,1,2,0,-2,0,1,-1,-3
1509429229186490,0,-5,-2,-2,-1,-1,-2,0
1509429229186490,-1,-3,-1,-1,-1,-1,-2,0
1509429229187491,0,-2,-5,-2,-1,-1,-1,-2
1509429229187491,1,3,-1,-3,-2,-1,-2,-1
1509429229199500,-3,0,0,-2,-2,0,0,-2
1509429229199500,0,0,-2,-1,0,-3,-2,-2
1509429229208505,-3,-23,-15,-4,-1,0,-1,-3
1509429229208505,0,3,0,-1,-1,1,-2,-1
1509429229223515,-1,-1,-1,1,-2,-3,0,0
1509429229223515,-2,-2,-2,0,0,-1,0,0
1509429229224516,-2,-2,-2,0,0,-1,-2,-1
1509429229224516,-2,-2,-3,0,0,0,0,-1
1509429229245531,-1,-2,-3,1,-3,-1,-1,0
1509429229245531,-1,-4,-3,0,-1,-2,1,0
1509429229248536,5,1,-2,-3,-2,1,-1,-1
1509429229248536,-1,0,0,-2,-2,0,-1,-2
1509429229259541,-1,-1,-2,-2,-1,-3,-3,-2
1509429229259541,0,0,-1,0,-1,0,0,1
1509429229268547,1,2,-1,-1,-1,-1,-1,0
1509429229268547,0,0,0,-2,-2,-2,1,-1
1509429229283560,0,-5,0,0,-2,-1,-2,-1
1509429229283560,-1,0,0,-1,-1,-1,1,-2
1509429229284575,-2,6,0,-1,0,-1,-1,-3
1509429229284575,-1,2,-2,-2,-2,-1,-2,1
1509429229305573,-3,-2,-1,-2,-1,0,0,0
1509429229305573,0,-4,0,-1,0,-1,-1,0
1509429229307574,0,2,1,1,-1,-1,0,-1
1509429229307574,-1,-2,-1,-2,1,-1,-2,-3
1509429229319584,-1,2,-1,-1,0,-1,0,-3
1509429229319584,0,-1,-2,-1,-2,-2,-1,-2
1509429229328590,-3,-3,2,-2,-3,-1,-3,0
1509429229328590,0,0,0,-2,-2,0,-2,0
1509429229343616,0,-5,-2,0,-1,0,1,0
1509429229343616,3,11,3,0,0,-1,0,0
1509429229344602,-3,-1,-1,0,1,1,-1,-1
1509429229344602,-3,0,-2,-3,-2,-3,1,-2
1509429229365616,-3,0,0,-4,-2,-1,-1,-1
1509429229365616,-2,-4,-5,1,0,-1,1,0
1509429229367617,4,-3,-2,-1,-1,-1,-3,2
1509429229367617,0,4,0,-1,-2,0,-1,-1
1509429229379627,0,0,0,-1,-1,-1,-1,0
