timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1504414706982904,-1,-2,-2,1,0,0,-1,-2
1504414706982904,-1,-3,-3,0,-1,-3,-1,-2
1504414706985906,-1,0,-2,1,-2,0,-1,-1
1504414706985906,-2,0,0,-2,0,0,-1,-2
1504414706997914,-1,1,0,0,0,-1,0,0
1504414706997914,-3,1,-1,-3,0,1,-3,0
1504414706999916,-1,-1,-2,-2,1,-1,-2,0
1504414706999916,0,-2,0,-1,0,-1,2,-1
1504414707019930,-1,-1,-1,-1,-2,0,-2,-2
1504414707019930,0,-3,-1,0,-1,-3,-1,0
1504414707021932,0,-2,-1,-1,-3,-2,-1,0
1504414707021932,-3,0,-3,-2,-1,1,-1,1
1504414707042946,-1,-3,-3,-1,0,-2,0,-1
1504414707042946,-1,1,0,-1,-2,-1,0,0
1504414707044950,0,1,-1,-2,-2,-3,-2,-3
1504414707044950,1,-1,-1,-1,-1,1,-4,1
1504414707057957,0,-2,-3,-1,-1,1,-3,0
1504414707057957,-2,0,-3,-2,0,-2,1,0
1504414707059958,-1,-2,-1,-2,-2,-1,-2,-1
1504414707059958,-1,-1,-1,-1,-1,-1,0,-1
1504414707079981,-2,-1,0,-1,-2,-1,-1,0
1504414707079981,-1,-1,0,0,-3,-2,0,-1
1504414707081974,-1,-1,-2,1,0,-1,2,-1
1504414707081974,-2,-1,-3,-2,-1,-3,-1,-1
1504414707102988,0,-2,-2,-1,0,-2,-1,0
1504414707102988,0,-2,0,1,-1,-1,-2,-1
1504414707103989,-1,0,0,-1,0,-1,-2,-2
1504414707103989,0,0,-1,1,-2,-2,0,1
1504414707117008,1,-2,-1,-1,-1,-1,-1,1
1504414707117008,-1,-1,-2,-2,-3,-2,0,-2
1504414707124004,-1,-2,-2,0,-1,0,-2,-1
1504414707124004,-1,-2,-3,-1,-1,-1,0,-3
1504414707140015,-2,-2,0,-3,-1,-2,-2,-1
1504414707140015,-2,-1,-2,-1,0,-1,-1,-1
1504414707142016,-1,-1,-1,-3,-1,0,0,1
1504414707142016,0,-1,0,0,-1,-1,0,-1
1504414707163032,0,-1,-2,-1,-1,-2,0,-1
1504414707163032,-1,-2,-1,-2,-1,0,0,0
1504414707164032,-1,-2,0,-1,-1,1,1,-3
1504414707164032,0,1,1,0,-1,-1,-1,-2
1504414707177043,-3,1,-2,-1,-1,-2,-3,-1
1504414707177043,1,0,-2,-1,1,0,-2,-1
1504414707185048,-2,-2,-1,-1,0,0,-2,-2
1504414707185048,-1,-2,-2,-1,0,0,0,-2
1504414707201059,-2,-1,0,-1,0,1,1,-3
1504414707201059,-2,-2,-1,-1,1,0,-1,0
1504414707202059,-1,-1,-3,0,-1,-3,0,0
1504414707202059,0,-1,0,-2,-2,-2,-1,-1
1504414707223074,-2,1,0,-1,-2,-2,-1,-1
1504414707223074,-1,-1,0,-2,-1,-2,0,-2
1504414707224075,-1,-1,0,-1,-1,-1,-2,-1
1504414707224075,-2,-2,1,-1,-1,-1,-2,1
1504414707237096,0,-4,-1,-1,-1,-1,0,0
1504414707237096,0,0,-2,-1,-2,0,-1,-1
1504414707244089,0,-1,-1,0,0,-3,0,-1
1504414707244089,-2,1,-1,0,-1,-1,-1,-1
1504414707260158,-3,0,-2,-1,0,-1,-3,1
