timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1509432891902328,1,-4,-2,-2,0,-1,0,1
1509432891902328,-2,-2,-4,-1,-4,-1,-1,-1
1509432891911346,-3,-1,1,-2,-3,-2,-1,-3
1509432891911346,-2,-4,0,0,2,-2,-4,-2
1509432891925355,-2,-2,-3,0,-1,-1,1,1
1509432891925355,-3,2,1,-2,0,0,-1,-2
1509432891933350,-2,0,2,-1,1,0,-2,-1
1509432891933350,1,1,1,0,-1,-2,0,-2
1509432891948363,1,-1,-5,0,0,0,1,0
1509432891948363,-5,3,2,-2,-1,1,-1,-1
1509432891949364,0,2,4,2,0,-2,-2,-2
1509432891949364,0,-2,0,0,2,-1,0,-1
1509432891963385,-1,-4,-4,0,-1,0,0,0
1509432891963385,2,-2,-3,-4,-2,-1,-2,0
1509432891971377,-1,-1,0,0,-1,-2,-5,-3
1509432891971377,-1,2,0,0,0,0,-2,0
1509432891985399,-1,-2,-1,-1,0,-2,1,0
1509432891985399,-1,-3,0,-3,-4,-1,1,0
1509432891993392,-2,0,3,-1,1,2,-4,0
1509432891993392,-1,-1,-2,0,0,-1,0,-1
1509432892008441,-2,-6,-8,-4,-2,-1,0,-1
1509432892008441,-1,-3,-2,-1,-1,-1,0,-2
1509432892009404,-6,-12,-5,-1,-2,-3,-2,-6
1509432892009404,-1,-2,-1,1,-2,2,-2,-2
1509432892022412,1,-2,-2,-1,-2,0,-1,-1
1509432892022412,-1,-2,1,1,-1,0,-3,1
1509432892031420,-3,-5,9,-1,1,-1,-2,-2
1509432892031420,-1,0,-3,0,-3,-3,2,-1
1509432892045445,-4,2,-1,-1,-2,0,0,-1
1509432892045445,0,1,-1,-4,-2,-3,-1,-1
1509432892053433,2,6,3,-2,-1,1,-1,-1
1509432892053433,-1,-1,-1,2,-2,2,-1,-2
1509432892068454,1,-1,-1,0,0,-2,-1,2
1509432892068454,0,-1,-1,-1,-1,-2,0,0
1509432892069445,1,5,1,0,0,-2,-2,-2
1509432892069445,0,0,-2,0,2,-2,2,0
1509432892082526,2,-1,-4,-2,-3,-2,1,1
1509432892082526,-2,-5,-4,-5,-1,-2,-1,-3
1509432892092525,-1,0,1,-1,-1,-2,0,-1
1509432892092525,2,3,-1,1,1,-2,-1,-1
1509432892105544,-1,-3,-1,-2,-2,-2,1,-1
1509432892105544,-2,-1,-2,-1,-1,-2,0,-2
1509432892114551,-2,3,1,1,-3,-2,-2,-2
1509432892114551,1,10,5,0,-1,-1,0,-1
1509432892127548,-2,0,-4,-1,-2,-2,1,0
1509432892127548,0,-2,-1,-2,1,-1,-1,-1
1509432892143572,-2,-2,2,1,-1,-1,0,1
1509432892143572,-5,-5,0,1,-3,-1,-2,-1
1509432892144560,1,-2,-4,-2,-3,-1,1,-3
1509432892144560,-2,-1,-2,-1,-2,1,-4,0
1509432892151566,2,1,-1,-1,-1,-1,-2,0
1509432892151566,-3,-8,-3,1,-1,-4,4,2
1509432892165574,-1,-2,0,-3,-3,0,0,1
1509432892165574,-1,-3,-4,-1,-4,-1,0,-2
1509432892174590,-1,2,-1,-1,-1,0,-3,-2
1509432892174590,-1,0,-4,1,1,0,0,-1
1509432892187600,0,0,-2,-2,-1,-1,0,-1
1509432892187600,0,-1,0,-2,-3,-1,-1,-2
1509432892196597,-3,-1,2,0,-2,0,-2,-2
1509432892196597,0,2,-4,-2,-2,-1,-2,1
1509432892202602,-2,-6,-6,-3,-2,-1,-1,-1
1509432892202602,-1,-1,-1,-3,-2,-2,-1,-3
1509432892211610,-2,0,1,-2,0,-1,-2,-4
1509432892211610,1,-5,-2,1,0,-3,-1,-1
1509432892225638,0,-4,-2,2,-1,0,0,0
1509432892225638,0,-6,-2,-3,-1,-2,1,0
1509432892241633,-1,7,2,1,-1,0,0,-1
1509432892241633,-7,2,0,-1,-1,1,-1,0
1509432892247644,-1,-6,-1,-1,1,-2,-2,1
1509432892247644,-3,-1,-3,-4,-4,1,-4,-2
1509432892256661,-1,-1,0,-3,-1,-2,-1,-2
1509432892256661,0,-1,-3,2,1,-2,1,2
1509432892262665,-1,2,-1,0,0,0,2,1
1509432892262665,-2,-2,-2,-3,-4,-2,-2,0
1509432892271650,0,0,0,-3,-1,0,-4,-4
1509432892271650,2,-3,0,1,-2,0,-1,-2
1509432892285661,-2,-3,-3,0,-2,-1,0,-1
1509432892285661,1,-1,3,-1,-2,-2,0,0
1509432892294677,-6,0,1,0,-2,-1,-1,-3
1509432892294677,-2,0,-4,0,0,0,-1,-1
1509432892307684,-1,-1,-2,0,0,0,0,0
1509432892307684,-1,-2,0,0,-1,-1,1,-2
1509432892316691,2,14,9,2,0,-1,-1,-2
1509432892316691,1,0,-4,-1,1,-2,0,-1
1509432892331714,0,0,-4,-1,-3,1,0,-1
1509432892331714,-2,2,-1,-4,-1,-1,-3,-1
1509432892332716,-1,-5,-1,-2,0,-1,-2,-3
1509432892332716,0,-3,-2,3,1,-2,-1,-1
1509432892345712,2,4,-7,-2,-3,-1,-3,0
1509432892345712,-2,1,1,-2,-1,-2,-2,-1
1509432892354723,-2,-4,-1,-1,-2,-1,-2,-2
1509432892354723,1,-2,-1,1,-1,-2,3,0
1509432892367718,-2,-3,-2,-1,-3,-2,1,0
1509432892367718,-9,-4,5,0,-2,-1,-1,-2
1509432892376724,0,-1,-2,-1,-2,-3,-4,-1
1509432892376724,-1,-1,-4,0,-2,1,0,-2
1509432892391746,0,-5,-1,0,0,1,-1,1
1509432892391746,2,3,4,0,-1,-1,-3,-1
1509432892393738,1,-1,0,0,2,0,-2,-1
1509432892393738,0,0,-2,1,1,-2,1,-1
1509432892405759,1,-3,-4,-2,0,-1,1,-1
1509432892405759,3,8,4,-4,-2,-1,1,-1
1509432892414755,-2,0,-1,-2,-1,0,-1,-2
1509432892414755,1,-2,-1,-3,-1,-1,0,2
1509432892427774,-1,0,-2,-2,-1,0,2,0
1509432892427774,-1,-3,0,-2,-2,-2,-3,-3
1509432892436777,-2,0,0,0,1,-2,-1,0
1509432892436777,-2,2,0,3,-3,0,0,0
1509432892451787,-3,-4,-1,0,1,-2,-2,-1
1509432892451787,0,-3,-5,-4,-3,-1,-1,-2
1509432892453779,-3,-4,-2,-2,-2,0,-4,-2
1509432892453779,2,-2,-3,3,1,-2,1,-2
1509432892464787,1,-2,-1,0,-1,-2,0,0
1509432892464787,0,-1,-2,-3,0,-1,-1,-3
1509432892474806,0,1,1,-2,-2,-1,0,-1
1509432892474806,-1,-5,-3,3,1,1,-1,1
1509432892487827,-8,-2,1,0,-1,0,0,1
1509432892487827,-1,-1,-1,-4,-3,-1,-4,-1
1509432892496809,1,-1,1,1,-1,-2,0,-3
1509432892496809,1,-3,-3,0,2,-1,1,1
1509432892511836,2,-4,-3,-1,-2,-2,1,0
1509432892511836,3,4,1,-4,-3,-1,-3,-1
1509432892512822,-1,1,-1,-2,-1,1,-2,-1
1509432892512822,-1,1,-2,2,-2,-1,0,-1
1509432892524843,2,-2,-4,-3,-2,-1,0,1
1509432892524843,-4,-6,1,-2,-3,0,-2,1
1509432892533849,1,-1,1,-2,-2,-1,-1,-1
1509432892533849,-2,3,-3,1,-1,-1,-1,1
1509432892547845,0,-1,-1,-4,-2,-1,0,-1
1509432892547845,-2,-4,-1,-2,-1,0,-2,-3
1509432892556851,-1,0,0,-1,1,-1,0,-3
1509432892556851,-3,-1,-1,-2,0,0,-2,0
1509432892571878,0,-1,-4,-1,0,-2,-2,1
1509432892571878,-3,-9,5,-2,0,-2,-3,-2
1509432892572881,-2,-1,0,1,-1,-1,-2,-2
1509432892572881,1,0,-3,2,-2,-2,1,0
1509432892584890,0,-2,-1,-2,0,1,-1,0
1509432892584890,-1,0,1,-3,-1,-1,-3,-1
1509432892593878,0,3,2,-1,2,0,-2,1
1509432892593878,4,-13,-8,-4,-2,-1,0,0
1509432892607905,-1,-1,-5,-2,-3,-1,-1,0
1509432892607905,-1,0,-3,1,0,-1,-1,-2
1509432892616897,-2,2,0,1,-1,0,-3,-4
1509432892616897,-1,2,-4,-1,1,-2,0,-2
1509432892631921,0,1,-3,-2,-1,-1,1,0
1509432892631921,0,1,0,-4,-2,-2,0,-2
1509432892632923,-3,-5,0,1,0,0,0,-1
1509432892632923,1,-1,0,1,2,-1,1,0
1509432892645917,-2,-3,-1,0,-2,2,-1,0
1509432892645917,-3,3,2,-2,-1,-1,-4,-1
1509432892653922,0,1,-2,-2,0,-1,-3,-3
1509432892653922,-3,1,-5,-1,0,0,1,-1
1509432892667930,-1,-1,-2,1,-2,-4,1,2
1509432892667930,-2,-3,-1,-2,-2,-2,-3,-3
1509432892682943,-4,0,4,1,-1,0,-1,-1
1509432892682943,0,-2,-2,2,1,1,1,0
1509432892691960,-2,-2,-1,-2,0,-3,-1,-1
1509432892691960,-1,-1,0,-1,-3,0,-3,0
1509432892692949,-1,-2,-1,-2,0,-2,-3,-1
1509432892692949,-1,0,0,0,0,0,0,-2
1509432892704960,0,0,-2,0,-2,0,-1,-1
1509432892704960,-1,1,-1,-3,-5,-3,-1,-3
1509432892713963,-3,2,2,1,0,-1,-1,-1
1509432892713963,-2,-1,-2,0,0,-1,-2,2
1509432892727982,-1,-13,-8,-4,-3,-1,-2,-1
1509432892727982,-1,0,5,-4,-1,-3,-2,-1
1509432892736988,-6,-1,-2,-1,0,-3,-1,-2
1509432892736988,-1,1,-4,2,1,0,2,0
1509432892759012,-1,-2,-2,0,1,-1,2,1
1509432892759012,-3,-3,0,-1,-1,1,-3,-2
1509432892760997,1,-1,0,1,-2,-2,-1,-3
1509432892760997,0,-2,-2,0,-1,-1,-1,0
1509432892765004,-2,1,-2,1,1,0,1,0
1509432892765004,-1,-5,1,-1,-3,0,-2,-2
1509432892774033,1,0,1,-1,-1,-1,-3,-2
1509432892774033,0,0,-4,1,-1,0,0,1
1509432892788079,0,-3,3,-2,0,-3,-1,0
1509432892788079,-1,1,0,-2,-2,-1,-3,-1
1509432892797027,1,0,-2,-4,-3,-2,-1,-1
1509432892797027,-1,-4,-1,1,0,-1,1,0
1509432892812040,6,-1,-3,-3,-1,-1,0,0
1509432892812040,-3,-2,1,0,0,0,-2,-3
1509432892813036,-2,-1,2,-1,1,0,-2,-2
1509432892813036,0,1,-3,-2,-2,-2,-1,0
1509432892825058,-3,-9,-6,-1,-1,2,1,-2
1509432892825058,0,7,0,-2,-1,-3,-1,-2
1509432892834050,1,1,3,0,-1,-1,-1,-1
1509432892834050,0,-1,-1,0,-1,0,-1,0
1509432892848070,-3,0,-5,-2,-2,-1,-1,-2
1509432892848070,3,-1,-2,-1,-1,-3,-5,-4
1509432892857084,-1,-1,0,0,-1,-1,-4,-2
1509432892857084,0,-6,0,3,1,2,1,2
1509432892872086,-1,3,0,-2,-1,-1,0,1
1509432892872086,-1,0,-2,-3,-1,-1,-1,-1
1509432892873078,-1,-2,2,1,0,-1,0,-2
1509432892873078,0,0,-2,1,-2,0,3,2
1509432892885115,2,2,-3,-1,-1,-1,0,-1
1509432892885115,-2,-3,2,-4,-1,-1,-2,-2
1509432892894091,-2,-5,-1,-2,-2,-2,0,-1
1509432892894091,-1,-2,-4,0,-1,-1,0,0
1509432892908116,0,-2,-1,-2,-1,-1,-2,1
1509432892908116,-2,-1,0,-2,-1,0,-2,-2
1509432892917109,-1,4,1,0,-1,-1,-3,-2
1509432892917109,-1,0,-7,-3,-2,-3,-1,1
1509432892931128,-1,2,0,1,-1,-3,0,2
1509432892931128,-1,3,5,-1,1,-3,-3,-2
1509432892933119,-3,-6,-3,0,0,0,-3,-2
1509432892933119,0,7,1,1,-1,2,1,0
1509432892945127,-1,-4,-3,0,0,-1,0,-2
1509432892945127,-3,-6,-1,-1,-2,1,-1,-1
1509432892954134,-4,-3,1,0,-2,0,0,-2
1509432892954134,-1,-2,-3,-3,-4,-1,-1,-2
1509432892968152,1,-1,-1,-3,1,-1,-1,-2
1509432892968152,-1,1,1,-1,-3,-2,-2,-5
1509432892977159,1,2,2,0,-1,-1,-2,-1
