timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1509429669147108,0,0,-1,-1,0,-1,-1,0
1509429669147108,1,1,-2,-2,0,-1,-3,-2
1509429669154112,-2,-2,1,0,-2,0,-1,0
1509429669154112,-2,0,0,1,-2,0,-2,-2
1509429669154112,0,0,1,-2,-1,0,-2,-4
1509429669154112,-1,-3,-3,-2,-1,-1,-1,-1
1509429669176125,0,-1,-1,-2,-1,-1,-2,-3
1509429669176125,1,-2,1,-1,1,0,1,-1
1509429669177126,-1,3,-6,-1,-2,-1,-2,0
1509429669177126,-2,-2,-3,0,1,-1,-1,-2
1509429669190148,0,-1,-2,-2,-2,0,-1,-1
1509429669190148,-2,0,-1,-1,-1,-3,-2,0
1509429669199143,0,-1,1,0,0,0,-1,0
1509429669199143,0,1,-1,-1,-2,1,0,-1
1509429669214155,-1,-1,0,1,2,0,0,-1
1509429669214155,-2,-2,-1,-1,-1,-1,-2,-1
1509429669214155,2,-1,-1,-2,-1,-2,0,1
1509429669214155,-3,-1,0,0,-1,-2,-1,-1
1509429669237168,0,0,0,-2,0,-2,-1,1
1509429669237168,-1,-3,-1,-1,-3,-1,0,-3
1509429669244189,0,0,1,-1,-2,0,-1,-1
1509429669244189,0,0,-2,-1,-1,-1,-1,0
1509429669251178,-2,0,-2,-1,2,-1,0,0
1509429669251178,-1,-1,-1,0,-3,-2,-1,0
1509429669259185,-1,-1,-2,-1,0,1,0,-2
1509429669259185,1,1,-2,-1,-2,1,0,-1
1509429669274195,0,1,2,1,-1,-1,-1,-3
1509429669274195,-1,0,-1,-1,0,0,-2,-1
1509429669274195,1,-1,-2,0,-1,-2,-1,-2
1509429669274195,-1,-2,-1,-3,-1,-1,-1,-2
1509429669296247,-2,-3,-1,-2,-1,-1,0,0
1509429669296247,-1,-2,1,-2,0,-1,-1,-2
1509429669297212,-4,-2,-1,-1,-2,-1,-2,-1
1509429669297212,0,-2,-2,-2,-1,-2,-3,-1
1509429669319228,-2,0,0,-1,-3,-1,0,-2
1509429669319228,-1,-2,-1,0,0,-1,-1,-1
1509429669319228,0,0,-1,-3,-1,0,1,-1
1509429669319228,0,0,-2,-1,-1,-1,0,-2
1509429669334238,-1,1,0,-1,-2,-2,0,-2
1509429669334238,-3,1,0,-3,-1,-3,-2,-1
1509429669334238,-1,0,-1,0,-1,-3,-1,-2
1509429669334238,0,-2,-1,0,-3,0,-2,-1
1509429669356254,0,-1,-2,-1,-1,-1,-1,-2
1509429669356254,0,-2,1,-1,-1,-1,0,0
1509429669357255,-1,-3,-2,-2,0,-2,-1,1
1509429669357255,0,1,-1,0,-1,-1,-2,0
1509429669379285,-2,-4,1,-1,-1,0,-1,1
1509429669379285,0,-2,-2,0,-1,-1,-1,2
1509429669380271,0,0,-1,-2,-2,1,1,-1
1509429669380271,-3,-1,-2,-2,0,-1,-2,-1
1509429669393279,0,0,0,-1,-2,-1,-1,-2
1509429669393279,-4,-1,0,1,-1,0,0,-1
1509429669394279,-1,-1,-1,-1,0,1,1,-1
1509429669394279,0,-1,0,-2,-2,0,0,-1
1509429669424314,-2,-2,-1,-2,-1,-3,-1,0
1509429669424314,-1,0,-3,-2,-1,-1,-3,-1
